timestamp_iso,crisis_pressure,crisis_band,escalation_forecast,forecast_band
2026-07-25T11:47:14.874Z,92,extreme,61,high
2026-07-25T11:52:11.638Z,92,extreme,61,high
2026-07-25T11:57:07.886Z,92,extreme,61,high
2026-07-25T12:02:09.075Z,92,extreme,61,high
2026-07-25T12:07:07.203Z,92,extreme,61,high
2026-07-25T12:12:03.201Z,92,extreme,61,high
2026-07-25T12:17:03.969Z,92,extreme,61,high
2026-07-25T12:22:03.091Z,92,extreme,61,high
2026-07-25T12:27:03.684Z,92,extreme,61,high
2026-07-25T12:32:05.243Z,92,extreme,61,high
2026-07-25T12:37:03.295Z,92,extreme,61,high
2026-07-25T12:42:03.554Z,92,extreme,61,high
2026-07-25T12:47:03.815Z,92,extreme,61,high
2026-07-25T12:52:04.868Z,92,extreme,61,high
2026-07-25T12:57:04.443Z,92,extreme,61,high
2026-07-25T13:02:10.130Z,92,extreme,61,high
2026-07-25T13:07:11.524Z,92,extreme,61,high
2026-07-25T13:12:10.988Z,92,extreme,61,high
2026-07-25T13:17:07.866Z,92,extreme,61,high
2026-07-25T13:22:06.870Z,92,extreme,61,high
2026-07-25T13:27:08.313Z,92,extreme,61,high
2026-07-25T13:32:10.007Z,92,extreme,61,high
2026-07-25T13:37:08.658Z,92,extreme,61,high
2026-07-25T13:42:09.939Z,92,extreme,61,high
2026-07-25T13:47:09.530Z,92,extreme,61,high
2026-07-25T13:52:03.612Z,92,extreme,61,high
2026-07-25T13:57:11.996Z,92,extreme,61,high
2026-07-25T14:02:04.602Z,92,extreme,61,high
2026-07-25T14:07:06.029Z,92,extreme,61,high
2026-07-25T14:12:11.708Z,92,extreme,61,high
2026-07-25T14:17:11.646Z,92,extreme,61,high
2026-07-25T14:22:08.807Z,92,extreme,61,high
2026-07-25T14:27:04.733Z,92,extreme,61,high
2026-07-25T14:32:07.996Z,92,extreme,61,high
2026-07-25T14:37:12.963Z,92,extreme,61,high
2026-07-25T14:42:08.390Z,92,extreme,61,high
2026-07-25T14:47:04.524Z,92,extreme,61,high
